id,food_name,aliases,category,energy_kcal,protein_g,fat_g,carb_g
D2000404,紅寶石洋香瓜,"甜瓜,甘瓜,果瓜,香瓜,梨仔瓜,澎湖瓜,洋香瓜,網仔瓜,哈蜜瓜",水果類,39,1.2,0,9.6
D2000405,香華洋香瓜,"甜瓜,甘瓜,果瓜,香瓜,梨仔瓜,澎湖瓜,洋香瓜,網仔瓜,哈蜜瓜",水果類,30,0.7,0,7.7
D2000406,藍寶石洋香瓜,"甜瓜,甘瓜,果瓜,香瓜,梨仔瓜,澎湖瓜,洋香瓜,網仔瓜,哈蜜瓜",水果類,34,1.1,0,8.2
D2100101,土芒果,"檬果,檨仔,菴羅果(柴檨,土檨仔)",水果類,54,0.6,0.3,13.8
D21002,芒果平均值(西洋種),"檬果,檨仔,菴羅果",水果類,50,0.6,0.2,13
D2100201,肯特芒果,"檬果,檨仔,菴羅果",水果類,49,0.5,0.2,12.7
D2100202,海頓芒果,"檬果,檨仔,菴羅果",水果類,60,0.4,0.2,15.7
D2100203,凱特芒果,"檬果,檨仔,菴羅果",水果類,50,1.1,0.2,12.5
D2100204,愛文芒果,"檬果,檨仔,菴羅果(蘋果芒果)",水果類,42,0.4,0.2,11
D2100205,聖心芒果,"檬果,檨仔,菴羅果",水果類,50,0.5,0.2,12.9
D2100301,黑香芒果,"檬果,檨仔,菴羅果",水果類,66,0.8,0.3,16.9
D21004,芒果平均值(新興種),"檬果,檨仔,菴羅果",水果類,56,0.6,0.2,14.4
D2100401,四季芒果,"檬果,檨仔,菴羅果(四季檨)",水果類,60,0.6,0.2,15.6
D2100402,玉文芒果,"檬果,檨仔,菴羅果",水果類,62,0.5,0.3,16.1
D2100403,金煌芒果,"檬果,檨仔,菴羅果",水果類,52,0.8,0.2,13
D2100404,金蜜芒果,"檬果,檨仔,菴羅果",水果類,64,0.6,0.4,16.3
D2100405,金興芒果,"檬果,檨仔,菴羅果",水果類,41,0.6,0.1,10.6
D2100406,香水芒果,"檬果,檨仔,菴羅果",水果類,65,0.6,0.2,17.1
D2100407,蓮花芒果,"檬果,檨仔,菴羅果",水果類,47,0.4,0.2,12.2
D2110101,芒果乾,,水果類,334,0.6,1,90
D22001,荔枝平均值,"丹荔,荔錦,麗枝,離枝",水果類,65,1,0.2,16.5
D2200101,玉荷苞荔枝,"丹荔,荔錦,麗枝,離枝",水果類,68,1.2,0.2,17.3
D2200102,黑葉仔荔枝,"丹荔,荔錦,麗枝,離枝",水果類,62,0.9,0.2,15.8
D2200201,冷凍荔枝,"丹荔,荔錦,麗枝,離枝",水果類,28,0.4,0.1,7.2
D2300101,龍眼,"桂圓,龍目,圓眼",水果類,72,1.1,0.4,18
D2310101,龍眼乾,"桂圓乾,龍目乾,圓眼乾",水果類,276,5.1,0.5,70.9
D2310201,帶殼龍眼乾,"桂圓乾,龍目乾,圓眼乾",水果類,278,4.6,0.1,72.9
D24001,李子平均值(青皮黃肉),李子,水果類,48,0.7,0.4,11.7
D2400101,加州青李,李子,水果類,47,0.6,0.2,12
D2400102,翡翠李,李子,水果類,48,0.7,0.5,11.4
D24002,李子平均值(紅皮紅肉),李子,水果類,39,0.6,0.3,9.6
D2400201,紅肉李(大),李子,水果類,41,0.5,0.3,10
D2400202,紅肉李(小),李子,水果類,38,0.7,0.3,9.2
D24003,李子平均值(紅皮黃肉),李子,水果類,48,0.7,0.3,11.9
D2400301,加州紅李(台灣),李子,水果類,45,0.3,0.6,10.6
D2400302,加州紅李(進口),李子,水果類,60,0.8,0.3,15.3
D2400303,加州蜜李(進口),李子,水果類,66,1.3,0.1,17.1
D2400304,香水李,李子,水果類,36,0.7,0.3,8.8
D2400305,桃接李(大),李子,水果類,38,0.6,0.3,9.2
D2400306,桃接李(小),李子,水果類,36,0.7,0.3,8.6
D2400307,蜜棗李(進口),李子,水果類,53,0.6,0.2,13.6
D2400401,黃肉李,李子,水果類,35,0.4,0.2,8.9
D2400501,黑李,李子,水果類,57,0.7,0.2,14.7
D2500101,枇杷,琶琵果,水果類,38,0.3,0.2,9.8
D2600101,筆柿,"柿子,柹,香柿(長柿,珍寶柿,筆干柿)",水果類,69,0.6,0.1,18.3
D27002,甜柿平均值,"柿子,柹,香柿",水果類,57,0.5,0.1,15.2
D2700201,富有甜柿(大雪山),"柿子,柹,香柿",水果類,57,0.4,0.1,15.1
D2700202,甜柿(進口),"柿子,柹,香柿",水果類,57,0.6,0.1,15.3
D2700203,國產甜柿,"柿子,柹,香柿",水果類,47,0.4,0.1,12.7
D2700301,牛心柿,"柿子,柹,香柿(水柿,浸柿,硬柿,脆柿)",水果類,62,0.5,0.2,16.5
D2700401,四周柿,"柿子,柹,香柿(紅柿,軟柿)",水果類,66,0.5,0.1,17.6
D2700501,柿餅,,水果類,196,1.7,0.2,52.2
D28001,水蜜桃平均值,"毛桃,白桃",水果類,39,0.9,0.2,9.7
D2800101,水蜜桃,"毛桃,白桃",水果類,40,0.9,0.1,9.9
D2800102,甜蜜桃,"毛桃,白桃",水果類,39,0.9,0.2,9.6
D28002,脆桃平均值,"桃子,甜桃",水果類,44,0.9,0.1,11.1
D2800201,白油桃,"桃子,脆桃,甜桃",水果類,37,0.6,0.1,9.3
D2800202,玫瑰桃,"桃子,脆桃,甜桃",水果類,51,1.2,0.1,12.8
D2800203,福壽桃,"桃子,脆桃,甜桃",水果類,47,0.9,0.2,11.9
D2800204,鶯哥桃,"桃子,脆桃,甜桃",水果類,42,1,0.2,10.5
D2800301,蟠桃,餅桃,水果類,45,0.9,0.2,11.3
D2900101,青梅(胭脂梅),梅子,水果類,35,0.5,0.1,8.8
D30001,西洋梨平均值,"梨子,水梨,山褵,快果,果宗",水果類,53,0.3,0.2,14.1
D3000101,西洋梨(青皮),"梨子,水梨,山褵,快果,果宗",水果類,62,0.3,0.2,16.5
D3000102,西洋梨(紅皮),"梨子,水梨,山褵,快果,果宗",水果類,53,0.3,0.2,13.9
D3000103,西洋梨(黃皮),"梨子,水梨,山褵,快果,果宗",水果類,44,0.2,0.1,11.8
D3000201,幸水梨,"梨子,水梨,山褵,快果,果宗",水果類,34,0.4,0,9
D3000202,大雪梨,"梨子,水梨,山褵,快果,果宗",水果類,42,0.3,0.1,11.1
D3000203,新世紀梨,"梨子,水梨,山褵,快果,果宗",水果類,42,0.4,0.2,10.7
D3000204,新興梨,"梨子,水梨,山褵,快果,果宗",水果類,44,0.2,0.1,11.9
D3000205,橫山梨,"梨子,水梨,山褵,快果,果宗(三灣冬梨,粗梨)",水果類,47,0.4,0.1,12.4
D3000206,豐水梨,"梨子,水梨,山褵,快果,果宗",水果類,36,0.5,0.1,9.4
D3000301,將軍蜜梨,"梨子,水梨,山褵,快果,果宗(三星上將梨)",水果類,50,0.4,0.1,13.3
D3000302,梨山蜜梨,"梨子,水梨,山褵,快果,果宗",水果類,47,0.3,0,12.7
D31001,蜜棗平均值(大),"棗子,棗仔",水果類,43,1.1,0.1,10.7
D3100101,蜜棗(長形),"棗子,棗仔",水果類,43,1.2,0.2,10.4
D3100102,蜜棗(圓形),"棗子,棗仔(蜜絲棗)",水果類,44,0.9,0.1,11
D3100201,珍珠蜜棗,"棗子,棗仔",水果類,46,1.1,0,11.7
D3100301,國產紅棗,紅棗,水果類,87,0.9,0.1,23.1
D3100401,紅棗(乾),"大棗,棗仔",水果類,227,3.2,0.3,59.5
D3100402,黑棗(乾),"大棗,棗仔",水果類,230,2.7,0.2,60.9
D32001,蘋果平均值(青皮),"柰,林檎",水果類,50,0.3,0.2,13.1
D3200101,青龍蘋果,"柰,林檎,青蘋果",水果類,54,0.3,0.3,14
D3200102,翠玉青蘋果,"柰,林檎,青蘋果(翡翠,青玉,史蜜斯)",水果類,46,0.3,0.1,12.2
D3200201,翠玉青蘋果(帶皮),"柰,林檎,青蘋果(翡翠,青玉,史蜜斯)",水果類,54,0.4,0.2,14.1
D3200301,美國五爪蘋果,"柰,林檎,紅蘋果(元帥)",水果類,51,0.2,0.1,13.8
D32004,蘋果平均值(混色),"柰,林檎",水果類,51,0.2,0.1,13.9
D3200401,加拉蘋果,"柰,林檎",水果類,55,0.2,0.1,15
D3200402,津輕蜜蘋果,"柰,林檎",水果類,56,0.2,0.2,15.1
D3200403,秋香蘋果,"柰,林檎",水果類,45,0.3,0,12.3
D3200404,富士蘋果,"柰,林檎",水果類,49,0.2,0.1,13.1
D3200501,富士蘋果(帶皮),"柰,林檎",水果類,45,0.2,0.1,11.9
D3200601,金冠蘋果,"柰,林檎,黃蘋果(黃元帥)",水果類,49,0.4,0.1,13
D3300101,櫻桃,"中國櫻桃又稱鶯桃,荊桃",水果類,75,1.2,0.3,19.1
D3300201,白櫻桃,"中國櫻桃又稱鶯桃,荊桃",水果類,69,0.7,0.1,18.4
D3400101,椪柑,"橘子,蘆柑,壼柑,凸柑,乳柑,潮州柑",水果類,40,0.8,0.2,10
D3400201,紅柑,"美人(女)柑,明尼吉柚,葡萄蜜柑,迷你葡萄柚",水果類,42,0.8,0.1,10.6
D3400202,茂谷柑,柑,水果類,44,0.6,0.1,11.5
D3400203,海梨桶柑,"年柑,草山柑,焦柑,蜜桶,漳柑,草山桔(海梨)",水果類,44,0.9,0.2,11
D3400204,高牆桶柑,"年柑,草山柑,焦柑,蜜桶,漳柑,草山桔(桶柑)",水果類,45,0.8,0,11.8
D3400205,檸檬柑,"三寶柑,甜檸檬",水果類,48,1.1,0.1,12.2
D3400206,砂糖橘,"十月桔,沙糖桔,沙糖橘,砂糖桔",水果類,50,0.7,0.3,12.6
D3400301,長果金柑,"金棗,羅浮柑",水果類,56,1,0.2,14.1
D3400302,圓果金柑,"金桔,金橘,桔子",水果類,32,0.7,0.2,7.6
D3400303,圓果金柑汁(綠皮),"金桔,金橘,桔子",水果類,32,0.9,0.1,8
D3500101,文旦,"柚子,內紫,朱欒,香欒,座凡,拋,欒",水果類,34,0.7,0.1,8.8
D3500102,文旦(2023年取樣),"麻豆文旦,文旦柚",水果類,48,0.6,0,12.7
D3500201,白柚,"柚子,內紫,朱欒,香欒,座凡,拋,欒",水果類,37,0.6,0.1,9.6
D3500301,西施蜜柚,"柚子,內紫,朱欒,香欒,座凡,拋,欒(西施柚)",水果類,40,0.8,0.2,10.1
D36001,甜橙平均值(普遍系),"甜橙,柳橙,柳丁,印子柑,廣柑",水果類,46,0.8,0.2,11.3
D3600101,柳橙,"甜橙,柳橙,柳丁,印子柑,廣柑",水果類,44,0.8,0.1,11
D3600102,香吉士(進口),"甜橙,柳橙,柳丁,印子柑,廣柑",水果類,47,0.7,0.5,11.4
D3600103,澳洲甜橙(進口),"甜橙,柳橙,柳丁,印子柑,廣柑",水果類,46,0.9,0.1,11.6
D3700101,青皮葡萄柚,"西柚,朱欒",水果類,33,0.8,0.1,8.3
D3700201,紅寶石葡萄柚(古坑),"西柚,朱欒",水果類,37,0.7,0.3,8.9
D3700301,黃皮葡萄柚(進口),"西柚,朱欒",水果類,38,0.7,0.1,9.7
D3700401,黃皮葡萄柚,"西柚,朱欒",水果類,37,0.7,0.2,9.2
D3800101,檸檬,,水果類,33,0.7,0.5,7.4
D3800201,萊姆,無子檸檬,水果類,38,0.5,1,7.7
D38003,檸檬汁平均值,,水果類,31,0.5,0.4,7
D3800301,檸檬汁(黃皮),,水果類,30,0.5,0.3,7.2
D3800302,檸檬汁(綠皮),,水果類,31,0.4,0.6,6.9
D3830102,萊姆汁,無子檸檬,水果類,34,0.3,0.5,8.1
D3930101,紅甘蔗汁,甘蔗汁、高貴蔗汁、果蔗汁、干蔗汁、薯蔗汁、竹蔗汁,水果類,76,0.5,0.2,20.2
D3930102,"紅甘蔗汁(有機,2023年取樣)",甘蔗汁、高貴蔗汁、果蔗汁、干蔗汁、薯蔗汁、竹蔗汁,水果類,72,0.2,0.4,18.8
D4000101,人心果,"吳鳳柿,沙漠吉拉,查某囝仔,人蔘果",水果類,83,0.6,0.8,20.5
D41301,可可椰子汁平均值,"椰子汁,越王頭汁",水果類,17,0.1,0.1,4.4
D4130101,可可椰子汁(屏東),"椰子汁,越王頭汁",水果類,16,0.1,0.2,3.8
D4130102,可可椰子汁(進口),"椰子汁,越王頭汁",水果類,19,0.2,0,5
D4300101,蛋黃果,仙桃,水果類,106,1.4,0.3,27.3
D4400101,無花果,,水果類,67,1.2,0.4,16.5
D4410101,無花果乾,無花果,水果類,328,3.6,4.3,77.8
D4500101,黃金果,黃晶果,水果類,44,0.9,0.2,11
D4600101,菠蘿蜜,"天波羅,樹波羅",水果類,108,1,0.2,28.4
D4600201,榴槤蜜,"尖百達,尖蜜拉,小樹菠蘿,小波羅蜜",水果類,124,1.6,0.1,32.6
D4700101,牛奶果,星蘋果,水果類,62,0.8,0.3,15.8
D4800101,餘甘子,"油柑,油甘",水果類,43,0.3,0.3,10.8
D4900101,嘉寶果,樹葡萄,水果類,59,0.3,0.3,15.3
D5000101,藍莓(台灣),,水果類,53,0.5,0.3,13.6
E0100101,牛蒡,"吳帽,吳某,牛菜,蒡翁菜,鼠黏",蔬菜類,84,2.5,0.4,19.1
E02001,胡蘿蔔平均值,"紅蘿蔔,紅菜頭,黃蘿蔔,丁香蘿蔔,人參,金筍",蔬菜類,39,1.1,0.1,8.9
E0200101,胡蘿蔔,"紅蘿蔔,紅菜頭,黃蘿蔔,丁香蘿蔔,人參,金筍",蔬菜類,37,1,0.2,8.5
E0200102,向陽二號胡蘿蔔,"紅蘿蔔,紅菜頭,黃蘿蔔,丁香蘿蔔,人參,金筍",蔬菜類,44,0.6,0.1,10.6
E0200103,澳洲胡蘿蔔(細長型),"紅蘿蔔,紅菜頭,黃蘿蔔,丁香蘿蔔,人參,金筍",蔬菜類,34,1.7,0.1,7.5
E0200201,黃胡蘿蔔,"紅蘿蔔,紅菜頭,黃蘿蔔,丁香蘿蔔,人參,金筍",蔬菜類,42,1.1,0.3,9.4
E0200301,冷凍胡蘿蔔,"紅蘿蔔,紅菜頭,黃蘿蔔,丁香蘿蔔,人參,金筍",蔬菜類,13,0.5,0.1,3
E0300101,根菾菜根,"甜菜根,火焰菜根",蔬菜類,27,1.2,0.1,6
E0300102,根菾菜根(2023年取樣),"甜菜根,火焰菜根",蔬菜類,37,1.2,0,8.6
E04001,白蘿蔔平均值,"蘿蔔,菜頭,萊菔,蘆萉,仙人骨,大菜,大根",蔬菜類,18,0.5,0.1,3.9
E0400101,白蘿蔔,"蘿蔔,菜頭,萊菔,蘆萉,仙人骨,大菜,大根",蔬菜類,16,0.7,0.1,3.3
E0400102,白蘿蔔(長形),"蘿蔔,菜頭,萊菔,蘆萉,仙人骨,大菜,大根",蔬菜類,19,0.4,0.1,4.4
E0400201,櫻桃蘿蔔,"蘿蔔,菜頭,萊菔,小根蘿蔔,二十日蘿蔔,小粒菜頭",蔬菜類,11,0.6,0,2.3
E0400301,青蘿蔔,"蘿蔔,菜頭,萊菔,綠蘿蔔,綠長蘿蔔,青菜頭,青大根",蔬菜類,33,1.8,0.1,7
E0420101,蘿蔔乾,"菜脯乾,菜脯",蔬菜類,58,2.2,1.2,10.8
E0500101,百合鱗片,"百合,百合花鱗片,蒜腦藷",蔬菜類,137,3.8,0.1,32.3
E0510101,乾百合鱗片,"乾百合,乾百合花鱗片,乾蒜腦藷",蔬菜類,304,11.8,0.7,68.4
E0600101,芋莖,"芋拐,芋橫,芋葉梗",蔬菜類,20,1.1,0.5,3.4
E0700101,金針菜嫩莖,"碧玉筍,金針筍,金針菜梗,軟化金針菜,金針嫩菜芽,萱草菜嫩芽",蔬菜類,24,0.7,0.2,5.3
E0800101,草石蠶,"甘露兒,甘露菜,寶塔菜,地蠶,螺獅菜,土蛹(坊間誤稱為冬蟲夏草)",蔬菜類,75,1.7,0,18
E0900101,球莖甘藍,"大頭菜,結頭菜,芥頭,菜菜鵠,菜叩,莖藍,蕪菁蕓苔",蔬菜類,20,1.6,0.2,3.6
E1000101,孟宗竹筍,"毛竹,茅竹,茅茹竹,江南竹,貓竹,貓兒竹,楠竹,南竹,至竹,斑竹(冬筍)",蔬菜類,40,4,0.2,7.3
E1100101,熟桂竹筍,"桂竹仔筍,石竹仔筍,簍竹,筀竹筍",蔬菜類,21,2.1,0.2,3.5
E1200101,烏殼綠竹筍,"烏殼筍,烏殼綠,烏綠竹,烏腳綠竹筍,烏腳綠仔,四季竹,南洋竹,食用刺竹",蔬菜類,21,1.8,0.2,3.8
E1300101,茭白筍,"茭白,茭筍,茭草,水筍,腳白筍,加白筍,菰,菰菜,菰筍,菰蔣",蔬菜類,20,1.3,0.2,4
E1300201,玉米筍,"番麥筍,珍珠筍",蔬菜類,33,1.8,0.2,7
E1400101,麻竹筍,"蔴竹,甜竹,巨竹,坭竹,大綠竹,瓦坭竹,巨麻竹,美濃麻竹,吊絲麻竹",蔬菜類,22,1.4,0.1,4.4
E1400201,冷凍麻竹筍,"蔴竹,甜竹,巨竹,坭竹,大綠竹,瓦坭竹,巨麻竹,美濃麻竹,吊絲麻竹",蔬菜類,17,0.9,0,3.8
E1500101,綠竹筍,"甜竹,甜竹筍,綠仔筍,綠仔笋,綠竹笋",蔬菜類,25,1.7,0.2,4.7
E1500201,帶殼熟綠竹筍,"甜竹,甜竹筍,綠仔筍,綠仔笋,綠竹笋",蔬菜類,25,2,0.1,4.9
E1500301,沙拉筍塊,涼筍,蔬菜類,24,1.6,0.1,4.8
E1600101,熟箭竹筍,"箭筍,台灣箭竹,矢竹仔,玉山箭竹",蔬菜類,20,2.1,0.3,2.9
E1700101,白蘆筍,"野天門冬,松葉土當歸,石刁柏,龍鬚菜",蔬菜類,25,1.8,0.2,4.9
E17002,綠蘆筍平均值,"野天門冬,松葉土當歸,石刁柏,龍鬚菜",蔬菜類,22,2.7,0.2,3.5
E1700201,綠蘆筍,"野天門冬,松葉土當歸,石刁柏,龍鬚菜",蔬菜類,22,1.3,0.2,4.5
E1700202,澳洲綠蘆筍(粗短型),"野天門冬,松葉土當歸,石刁柏,龍鬚菜",蔬菜類,20,2.5,0.2,3.1
E1700203,綠蘆筍(細短型),"野天門冬,松葉土當歸,石刁柏,龍鬚菜",蔬菜類,23,3.3,0.2,3.2
E1700204,綠蘆筍(短型),"野天門冬,松葉土當歸,石刁柏,龍鬚菜",蔬菜類,22,3.5,0.1,3
E1700301,蘆筍花,,蔬菜類,21,2.9,0.3,2.7
E1800101,嫩莖萵苣,"鵝菜心,莖用萵苣,萵(鵝)仔菜心,大心萵(媚)仔菜,萵苣筍(莖),妹仔菜筍,",蔬菜類,16,1,0.2,3.1
E1900101,嫩薑,"薑仔,生薑,生姜,羌,蘘荷,茗荷,甘露子,紫薑",蔬菜類,21,0,0.3,4.8
E1900102,粉薑,"薑仔,生薑,生姜,羌,蘘荷,茗荷,甘露子,紫薑",蔬菜類,28,1,0.3,6.1
E1900103,老薑,"薑仔,生薑,生姜,羌,蘘荷,茗荷,甘露子,紫薑",蔬菜類,53,1.1,0.5,11.7
E2000101,檳榔嫩莖,"半天筍,檳榔樹心",蔬菜類,31,2.2,0.4,5.6
E2100101,大蒜,"蒜頭,大蒜頭,蒜球,蒜瓣,蒜仔頭",蔬菜類,122,6.7,0.2,26.4
E2100201,青蒜,"蒜仔,葫,胡蒜,洋蒜,韭蔥",蔬菜類,33,2.1,0.3,6.4
E2100301,蒜苗,蒜黃,蔬菜類,54,2.2,0.1,12
E23001,青蔥平均值,,蔬菜類,31,1.3,0.2,6.6
E2300101,青蔥(有機),"蔥,葉蔥,蔥仔",蔬菜類,31,1.1,0.2,6.8
E2300102,山東大蔥,"蔥,大蔥,葉蔥,蔥仔,水蔥,漢蔥",蔬菜類,31,1.3,0.1,6.7
E2300103,日本甜蔥,"蔥,大蔥,葉蔥,蔥仔,水蔥,漢蔥",蔬菜類,33,1,0.1,7.6
E2300104,宜蘭粉蔥,"蔥,葉蔥,蔥仔,水蔥,漢蔥",蔬菜類,27,1.6,0.2,5.4
E2400101,白洋蔥,"玉蔥,蔥頭,球蔥,胡蔥,日本蔥頭,大粒蔥頭,洋蔥頭,大蔥頭",蔬菜類,42,1,0.1,10
E2400201,紫洋蔥,"玉蔥,蔥頭,球蔥,胡蔥,日本蔥頭,大粒蔥頭,洋蔥頭,大蔥頭",蔬菜類,32,0.9,0.1,7.3
E2400301,黃洋蔥,"玉蔥,蔥頭,球蔥,胡蔥,日本蔥頭,大粒蔥頭,洋蔥頭,大蔥頭",蔬菜類,42,1,0.2,9.5
E2500101,紅蔥頭,"油蔥頭,珠蔥頭,分蔥頭,大頭蔥頭,四季蔥頭",蔬菜類,75,3.4,0.3,16.4
E2600101,韮菜花,"花韮菜,韮花,韭菜苔(韮/韭通用)",蔬菜類,28,1.8,0.2,5.6
E2600201,韮菜,"韮,塊莖蒜,起陽草(韮/韭通用)",蔬菜類,23,1.9,0.4,3.9
E2600301,韮黃,"韮黃,黃韮菜,白韮菜,軟化韮菜(韮/韭通用)",蔬菜類,16,1.5,0.1,2.9
E2700101,九層塔,"千層塔,羅勒,家佩蘭,零陵菜,香菜(草),薰草,西王母菜,塞香菜,光明子,醒頭香",蔬菜類,27,2.9,0.3,4.4
E2800101,小麥苗,,蔬菜類,34,3.3,0.5,5.5
E2900101,水菜(日本種),,蔬菜類,11,1.2,0.2,1.6
E30001,甘藍平均值,"高麗菜,包菜,洋白菜,玻璃菜,玉菜,捲心菜,球葉甘藍,結球甘藍,蕃芥藍",蔬菜類,23,1.3,0.1,4.8
E3000101,梨山甘藍(尖球形),"高麗菜,包菜,洋白菜,玻璃菜,玉菜,捲心菜,球葉甘藍,結球甘藍,蕃芥藍",蔬菜類,24,1.4,0.1,5.1
E3000102,甘藍(扁圓形),"高麗菜,包菜,洋白菜,玻璃菜,玉菜,捲心菜,球葉甘藍,結球甘藍,蕃芥藍",蔬菜類,21,1.1,0.2,4.3
E3000103,甘藍(圓球形),"高麗菜,包菜,洋白菜,玻璃菜,玉菜,捲心菜,球葉甘藍,結球甘藍,蕃芥藍",蔬菜類,24,1.4,0.2,4.9
E3000104,甘藍(圓球形)(2021年取樣),高麗菜,蔬菜類,20,0.8,0,4.6
E3000201,紫色甘藍,"紫甘藍,紫色高麗菜,紅色高麗菜,紅玻璃菜,紅玉菜",蔬菜類,28,1.5,0.2,5.9
E3000301,甘藍芽,高麗菜芽,蔬菜類,33,2.7,0.6,5.4
E3000401,冷凍甘藍,"高麗菜,包菜,洋白菜,玻璃菜,玉菜,捲心菜,球葉甘藍,結球甘藍,蕃芥藍",蔬菜類,20,1.3,0.1,4.2
E3000501,羽衣甘藍(有機),,蔬菜類,35,3,0.9,5.1
E3010101,脫水甘藍,,蔬菜類,341,6.9,0.1,82.6
E3100101,甘藷葉,"地瓜葉,番藷葉,過溝菜(藷同薯)",蔬菜類,28,3.2,0.3,4.4
E3200102,蚵仔白菜(2022年取樣),"白菜,青菜,散葉白菜,無心菜,菘,不結球白菜,尼龍白菜,皺(碎/曲)葉白菜,皺葉中蕓苔",蔬菜類,13,1.4,0.3,1.8
E3200201,荷葉白菜,"白菜,青菜,散葉白菜,無心菜,菘,不結球白菜",蔬菜類,14,1.4,0.1,2.5
E3200301,葵扇白菜,"白菜,青菜,散葉白菜,無心菜,菘,不結球白菜,江戶(門)白菜,黑葉白菜,扇子白菜,黑芥菜,排菜",蔬菜類,14,1.6,0.1,2.4
E3200401,黑葉白菜(短梗),"白菜,青菜,散葉白菜,無心菜,菘,不結球白菜",蔬菜類,15,1.3,0,2.9
E3200501,千寶菜,,蔬菜類,20,1.7,0.2,3.6
E3200601,小白菜(土植)(1月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,10,1.2,0.2,1.5
E3200602,小白菜(土植)(3月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,14,1.2,0.1,2.4
E3200603,小白菜(土植)(4月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,13,1.1,0.2,2.2
E3200604,小白菜(土植)(7月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,10,1,0.1,1.8
E3200605,小白菜(土植)(10月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,11,1.1,0.2,1.7
E3200701,小白菜(水耕)(1月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,13,1.5,0.1,2.1
E3200702,小白菜(水耕)(4月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,13,1,0.2,2.4
E3200703,小白菜(水耕)(7月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,12,0.9,0.1,2.4
E3200704,小白菜(水耕)(10月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,12,1.1,0.3,1.8
E3200801,小白菜(有機)(1月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,9,1.8,0.2,0.8
E3200802,小白菜(有機)(4月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,14,1.3,0.2,2.4
E3200803,小白菜(有機)(7月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,11,1.3,0.1,1.7
E3200804,小白菜(有機)(10月取樣),"土白菜,青菜,白菜,不結球白菜,水白菜",蔬菜類,13,1.3,0.2,1.9
E3200901,珍珠小白菜,珍珠白菜,蔬菜類,11,1.5,0.1,1.7
E3201001,油菜心,,蔬菜類,31,3.2,0.9,4
E3201101,油菜(有機),蕓苔,蔬菜類,13,1.3,0.1,2.2
E3201201,青江菜(土植)(1月取樣),"江門白菜, 湯匙菜,青梗白菜",蔬菜類,10,1.3,0,1.6
E3201202,青江菜(土植)(3月取樣),"江門白菜 ,湯匙菜,青梗白菜",蔬菜類,13,1.2,0.1,2.2
E3201203,青江菜(土植)(4月取樣),"江門白菜, 湯匙菜,青梗白菜",蔬菜類,11,1,0.1,1.8
E3201204,青江菜(土植)(7月取樣),"江門白菜,湯匙菜,青梗白菜",蔬菜類,15,1.5,0.1,2.5
E3201205,青江菜(土植)(10月取樣),"江門白菜, 湯匙菜,青梗白菜",蔬菜類,18,1.7,0.1,3.4
E3201301,青江菜(水耕)(1月取樣),"江門白菜 ,湯匙菜,青梗白菜",蔬菜類,12,1.2,0,2.4
E3201302,青江菜(水耕)(4月取樣),"江門白菜 , 湯匙菜,青梗白菜",蔬菜類,14,1.4,0.2,2.4
E3201303,青江菜(水耕)(7月取樣),"江門白菜 ,湯匙菜,青梗白菜",蔬菜類,14,1.7,0.1,2.2
E3201304,青江菜(水耕)(10月取樣),"江門白菜 ,湯匙菜,青梗白菜",蔬菜類,11,1.4,0.2,1.4
E3201401,青江菜(有機)(1月取樣),"江門白菜,湯匙菜,青梗白菜",蔬菜類,10,1.5,0,1.5
E3201402,青江菜(有機)(4月取樣),"江門白菜 ,湯匙菜,青梗白菜",蔬菜類,15,1.4,0.2,2.5
E3201403,青江菜(有機)(7月取樣),"江門白菜 ,湯匙菜,青梗白菜",蔬菜類,21,1.9,0.2,3.5
E3201404,青江菜(有機)(10月取樣),"江門白菜 , 湯匙菜,青梗白菜",蔬菜類,15,1.6,0.1,2.7
E3201501,塔菇菜(有機),塌棵菜；塔菜；瓢兒芥,蔬菜類,14,1.9,0,2.3
E3201601,廣島野菜,廣島菜,蔬菜類,16,1.7,0,2.9
E3201701,日本油菜(有機),"鶯菜,小松菜",蔬菜類,20,1.5,0.4,3.3
E33001,結球白菜平均值,"大白菜,黃芽菜,包心白菜,卷心白菜,山東白菜,結球白菜",蔬菜類,17,1.2,0.3,2.9
E3300101,煙台白菜,"大白菜,黃芽菜,包心白菜,卷心白菜,山東白菜,結球白菜(包頭蓮)",蔬菜類,14,1.3,0.3,2.2
E3300102,迷你竹筍白菜,"大白菜,黃芽菜,包心白菜,卷心白菜,山東白菜,結球白菜",蔬菜類,19,1.3,0.1,3.8
